adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
4830,300,483,True,rome,100,100.0,coarse,5570,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.13285457809694792,,557
4610,300,461,True,rome,100,200.0,coarse,5570,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.17235188509874327,,557
4610,300,461,True,rome,100,400.0,coarse,5570,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.17235188509874327,,557
,300,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
3610,300,361,True,rome,100,170.71067811865476,coarse,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.3518850987432675,,557
3610,300,361,True,rome,100,270.71067811865476,coarse,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.3518850987432675,,557
3610,300,361,True,rome,100,470.71067811865476,coarse,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.3518850987432675,,557
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
147312,60,541,True,rome,100,100.0,medium,152212,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.0321919428165979,,557
147312,60,524,True,rome,100,200.0,medium,152212,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.0321919428165979,,557
147312,60,565,True,rome,100,400.0,medium,152212,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.0321919428165979,,557
,60,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
147312,60,400,True,rome,100,170.71067811865476,medium,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.0321919428165979,,557
147312,60,383,True,rome,100,270.71067811865476,medium,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.0321919428165979,,557
147312,60,383,True,rome,100,470.71067811865476,medium,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.0321919428165979,,557
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
4830,120,483,True,rome,100,100.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.13285457809694792,,557
4610,120,461,True,rome,100,200.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.17235188509874327,,557
4610,120,461,True,rome,100,400.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.17235188509874327,,557
,120,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
3610,120,361,True,rome,100,170.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.3518850987432675,,557
3610,120,361,True,rome,100,270.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.3518850987432675,,557
3610,120,361,True,rome,100,470.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.3518850987432675,,557
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
4830,300,483,True,rome,100,100.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.13285457809694792,,557
4610,300,461,True,rome,100,200.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.17235188509874327,,557
4610,300,461,True,rome,100,400.0,medium,5570,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.17235188509874327,,557
,300,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
3610,300,361,True,rome,100,170.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.3518850987432675,,557
3610,300,361,True,rome,100,270.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.3518850987432675,,557
3610,300,361,True,rome,100,470.71067811865476,medium,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.3518850987432675,,557
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
147312,60,541,True,rome,100,100.0,fine,152212,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.0321919428165979,,557
147312,60,524,True,rome,100,200.0,fine,152212,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.0321919428165979,,557
147312,60,565,True,rome,100,400.0,fine,152212,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.0321919428165979,,557
,60,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
147312,60,400,True,rome,100,170.71067811865476,fine,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.0321919428165979,,557
147312,60,383,True,rome,100,270.71067811865476,fine,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.0321919428165979,,557
147312,60,383,True,rome,100,470.71067811865476,fine,152212,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.0321919428165979,,557
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
4830,120,483,True,rome,100,100.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.13285457809694792,,557
4610,120,461,True,rome,100,200.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.17235188509874327,,557
4610,120,461,True,rome,100,400.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.17235188509874327,,557
,120,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
3610,120,361,True,rome,100,170.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.3518850987432675,,557
3610,120,361,True,rome,100,270.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.3518850987432675,,557
3610,120,361,True,rome,100,470.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.3518850987432675,,557
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
4830,300,483,True,rome,100,100.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,100,0.13285457809694792,,557
4610,300,461,True,rome,100,200.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,200,0.17235188509874327,,557
4610,300,461,True,rome,100,400.0,fine,5570,25,1300,cell,100,rome:60:70-0-s118:p0,400,0.17235188509874327,,557
,300,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s118:p0,0,,no feasible adversarial claim under enabled constraints,557
3610,300,361,True,rome,100,170.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,100,0.3518850987432675,,557
3610,300,361,True,rome,100,270.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,200,0.3518850987432675,,557
3610,300,361,True,rome,100,470.71067811865476,fine,5570,25,1350,intra_cell,150,rome:60:70-0-s118:p0,400,0.3518850987432675,,557
,60,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
132200,60,1767,True,rome,100,100.0,coarse,139172,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.0500962837352341,,1762
128968,60,1706,True,rome,100,200.0,coarse,139172,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.07331934584542868,,1762
123468,60,1774,True,rome,100,400.0,coarse,139172,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.11283878941166327,,1762
,60,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
130832,60,1687,True,rome,100,170.71067811865476,coarse,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.059925847153162994,,1762
127972,60,1617,True,rome,100,270.71067811865476,coarse,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.08047595780760498,,1762
123180,60,1532,True,rome,100,470.71067811865476,coarse,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.11490817118385882,,1762
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,120,1610,True,rome,100,100.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
16998,120,1571,True,rome,100,200.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.15441249626902795,,1762
16162,120,1544,True,rome,100,400.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,120,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,120,1483,True,rome,100,170.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,120,1444,True,rome,100,270.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,120,1444,True,rome,100,470.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,300,1610,True,rome,100,100.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
16998,300,1571,True,rome,100,200.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.15441249626902795,,1762
16162,300,1544,True,rome,100,400.0,coarse,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,300,,False,rome,100,70.71067811865476,coarse,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,300,1483,True,rome,100,170.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,300,1444,True,rome,100,270.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,300,1444,True,rome,100,470.71067811865476,coarse,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
132200,60,1767,True,rome,100,100.0,medium,139172,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.0500962837352341,,1762
128968,60,1706,True,rome,100,200.0,medium,139172,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.07331934584542868,,1762
123468,60,1774,True,rome,100,400.0,medium,139172,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.11283878941166327,,1762
,60,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
130832,60,1687,True,rome,100,170.71067811865476,medium,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.059925847153162994,,1762
127972,60,1617,True,rome,100,270.71067811865476,medium,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.08047595780760498,,1762
123180,60,1532,True,rome,100,470.71067811865476,medium,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.11490817118385882,,1762
,120,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,120,1610,True,rome,100,100.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
16984,120,1544,True,rome,100,200.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.15510894438364342,,1762
16162,120,1544,True,rome,100,400.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,120,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,120,1483,True,rome,100,170.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,120,1444,True,rome,100,270.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,120,1444,True,rome,100,470.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,300,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,300,1610,True,rome,100,100.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
16984,300,1544,True,rome,100,200.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.15510894438364342,,1762
16162,300,1544,True,rome,100,400.0,medium,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,300,,False,rome,100,70.71067811865476,medium,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,300,1483,True,rome,100,170.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,300,1444,True,rome,100,270.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,300,1444,True,rome,100,470.71067811865476,medium,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,60,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
132222,60,1883,True,rome,100,100.0,fine,139172,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.04993820596096916,,1762
129120,60,1702,True,rome,100,200.0,fine,139172,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.07222717213232546,,1762
123468,60,1774,True,rome,100,400.0,fine,139172,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.11283878941166327,,1762
,60,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
130832,60,1687,True,rome,100,170.71067811865476,fine,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.059925847153162994,,1762
127972,60,1617,True,rome,100,270.71067811865476,fine,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.08047595780760498,,1762
123180,60,1532,True,rome,100,470.71067811865476,fine,139172,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.11490817118385882,,1762
,120,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,120,1610,True,rome,100,100.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
17148,120,1566,True,rome,100,200.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.1469505521838623,,1762
16162,120,1544,True,rome,100,400.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,120,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,120,1483,True,rome,100,170.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,120,1444,True,rome,100,270.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,120,1444,True,rome,100,470.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,300,,False,rome,100,0.0,fine,,25,1300,cell,100,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
17954,300,1610,True,rome,100,100.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,100,0.10685503929957219,,1762
17148,300,1566,True,rome,100,200.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,200,0.1469505521838623,,1762
16162,300,1544,True,rome,100,400.0,fine,20102,25,1300,cell,100,rome:60:70-0-s141:p0,400,0.1960003979703512,,1762
,300,,False,rome,100,70.71067811865476,fine,,25,1350,intra_cell,150,rome:60:70-0-s141:p0,0,,no feasible adversarial claim under enabled constraints,1762
16474,300,1483,True,rome,100,170.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,100,0.18047955427320664,,1762
15884,300,1444,True,rome,100,270.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,200,0.20982986767485823,,1762
15162,300,1444,True,rome,100,470.71067811865476,fine,20102,25,1350,intra_cell,150,rome:60:70-0-s141:p0,400,0.24574669187145556,,1762
,60,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:83-0-s59:p0,0,,no feasible adversarial claim under enabled constraints,562
169488,60,500,True,rome,100,100.0,coarse,173028,25,1300,cell,100,rome:60:83-0-s59:p0,100,0.020459116443581386,,562
169488,60,500,True,rome,100,200.0,coarse,173028,25,1300,cell,100,rome:60:83-0-s59:p0,200,0.020459116443581386,,562
169488,60,500,True,rome,100,400.0,coarse,173028,25,1300,cell,100,rome:60:83-0-s59:p0,400,0.020459116443581386,,562
170688,60,441,True,rome,100,70.71067811865476,coarse,173028,25,1350,intra_cell,150,rome:60:83-0-s59:p0,0,0.013523822733892781,,562
169488,60,441,True,rome,100,170.71067811865476,coarse,173028,25,1350,intra_cell,150,rome:60:83-0-s59:p0,100,0.020459116443581386,,562
169488,60,400,True,rome,100,270.71067811865476,coarse,173028,25,1350,intra_cell,150,rome:60:83-0-s59:p0,200,0.020459116443581386,,562
169488,60,400,True,rome,100,470.71067811865476,coarse,173028,25,1350,intra_cell,150,rome:60:83-0-s59:p0,400,0.020459116443581386,,562
,120,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:83-0-s59:p0,0,,no feasible adversarial claim under enabled constraints,562
5796,120,483,True,rome,100,100.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,100,0.14056939501779359,,562
5532,120,461,True,rome,100,200.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,200,0.1797153024911032,,562
5532,120,461,True,rome,100,400.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,400,0.1797153024911032,,562
5292,120,441,True,rome,100,70.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,0,0.21530249110320285,,562
4332,120,361,True,rome,100,170.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,100,0.35765124555160144,,562
4332,120,361,True,rome,100,270.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,200,0.35765124555160144,,562
4332,120,361,True,rome,100,470.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,400,0.35765124555160144,,562
,300,,False,rome,100,0.0,coarse,,25,1300,cell,100,rome:60:83-0-s59:p0,0,,no feasible adversarial claim under enabled constraints,562
5796,300,483,True,rome,100,100.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,100,0.14056939501779359,,562
5532,300,461,True,rome,100,200.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,200,0.1797153024911032,,562
5532,300,461,True,rome,100,400.0,coarse,6744,25,1300,cell,100,rome:60:83-0-s59:p0,400,0.1797153024911032,,562
5292,300,441,True,rome,100,70.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,0,0.21530249110320285,,562
4332,300,361,True,rome,100,170.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,100,0.35765124555160144,,562
4332,300,361,True,rome,100,270.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,200,0.35765124555160144,,562
4332,300,361,True,rome,100,470.71067811865476,coarse,6744,25,1350,intra_cell,150,rome:60:83-0-s59:p0,400,0.35765124555160144,,562
,60,,False,rome,100,0.0,medium,,25,1300,cell,100,rome:60:83-0-s59:p0,0,,no feasible adversarial claim under enabled constraints,562
169488,60,500,True,rome,100,100.0,medium,173028,25,1300,cell,100,rome:60:83-0-s59:p0,100,0.020459116443581386,,562
169488,60,500,True,rome,100,200.0,medium,173028,25,1300,cell,100,rome:60:83-0-s59:p0,200,0.020459116443581386,,562
169488,60,500,True,rome,100,400.0,medium,173028,25,1300,cell,100,rome:60:83-0-s59:p0,400,0.020459116443581386,,562
